Year,State,Age group,Sex,Number of death
2006,Johor,35-39,Male,355
2006,Johor,35-39,Female,122
2006,Johor,40-44,Male,435
2006,Johor,40-44,Female,197
2006,Johor,45-49,Male,542
2006,Johor,45-49,Female,274
2006,Johor,50-54,Male,633
2006,Johor,50-54,Female,365
2006,Johor,55-59,Male,704
2006,Johor,55-59,Female,415
2006,Johor,60-64,Male,725
2006,Johor,60-64,Female,444
2006,Johor,65-69,Male,926
2006,Johor,65-69,Female,566
2006,Johor,70-74,Male,920
2006,Johor,70-74,Female,689
2006,Johor,75-79,Male,843
2006,Johor,75-79,Female,812
2006,Johor,80-84,Male,538
2006,Johor,80-84,Female,694
2006,Johor,85 +,Male,599
2006,Johor,85 +,Female,826
2006,Kedah,Under 1 year,Male,142
2006,Kedah,Under 1 year,Female,89
2006,Kedah,1-4,Male,31
2006,Kedah,1-4,Female,31
2006,Kedah,5-9,Male,33
2006,Kedah,5-9,Female,21
2006,Kedah,10-14,Male,47
2006,Kedah,10-14,Female,24
2006,Kedah,15-19,Male,137
2006,Kedah,15-19,Female,44
2006,Kedah,20-24,Male,159
2006,Kedah,20-24,Female,61
2006,Kedah,25-29,Male,119
2006,Kedah,25-29,Female,57
2006,Kedah,30-34,Male,131
2006,Kedah,30-34,Female,43
2006,Kedah,35-39,Male,178
2006,Kedah,35-39,Female,57
2006,Kedah,40-44,Male,249
2006,Kedah,40-44,Female,137
2006,Kedah,45-49,Male,285
2006,Kedah,45-49,Female,192
2006,Kedah,50-54,Male,385
2006,Kedah,50-54,Female,230
2006,Kedah,55-59,Male,522
2006,Kedah,55-59,Female,291
2006,Kedah,60-64,Male,534
2006,Kedah,60-64,Female,312
2006,Kedah,65-69,Male,739
2006,Kedah,65-69,Female,534
2006,Kedah,70-74,Male,716
2006,Kedah,70-74,Female,605
2006,Kedah,75-79,Male,704
2006,Kedah,75-79,Female,702
2006,Kedah,80-84,Male,512
2006,Kedah,80-84,Female,597
2006,Kedah,85 +,Male,454
2006,Kedah,85 +,Female,594
2006,Kelantan,Under 1 year,Male,138
2006,Kelantan,Under 1 year,Female,117
2006,Kelantan,1-4,Male,68
2006,Kelantan,1-4,Female,49
2006,Kelantan,5-9,Male,55
2006,Kelantan,5-9,Female,33
2006,Kelantan,10-14,Male,71
2006,Kelantan,10-14,Female,34
2006,Kelantan,15-19,Male,118
2006,Kelantan,15-19,Female,28
2006,Kelantan,20-24,Male,137
2006,Kelantan,20-24,Female,56
2006,Kelantan,25-29,Male,168
2006,Kelantan,25-29,Female,41
2006,Kelantan,30-34,Male,221
2006,Kelantan,30-34,Female,54
2006,Kelantan,35-39,Male,177
2006,Kelantan,35-39,Female,74
2006,Kelantan,40-44,Male,179
2006,Kelantan,40-44,Female,85
2006,Kelantan,45-49,Male,218
2006,Kelantan,45-49,Female,122
2006,Kelantan,50-54,Male,252
2006,Kelantan,50-54,Female,157
2006,Kelantan,55-59,Male,374
2006,Kelantan,55-59,Female,218
2006,Kelantan,60-64,Male,519
2006,Kelantan,60-64,Female,325
2006,Kelantan,65-69,Male,527
2006,Kelantan,65-69,Female,450
2006,Kelantan,70-74,Male,414
2006,Kelantan,70-74,Female,343
2006,Kelantan,75-79,Male,535
2006,Kelantan,75-79,Female,616
2006,Kelantan,80-84,Male,427
2006,Kelantan,80-84,Female,584
2006,Kelantan,85 +,Male,425
2006,Kelantan,85 +,Female,531
2006,Melaka,Under 1 year,Male,62
2006,Melaka,Under 1 year,Female,42
2006,Melaka,1-4,Male,7
2006,Melaka,1-4,Female,4
2006,Melaka,5-9,Male,9
2006,Melaka,5-9,Female,5
2006,Melaka,10-14,Male,17
2006,Melaka,10-14,Female,14
2006,Melaka,15-19,Male,48
2006,Melaka,15-19,Female,11
2006,Melaka,20-24,Male,71
2006,Melaka,20-24,Female,19
2006,Melaka,25-29,Male,58
2006,Melaka,25-29,Female,15
2006,Melaka,30-34,Male,50
2006,Melaka,30-34,Female,15
2006,Melaka,35-39,Male,66
2006,Melaka,35-39,Female,30
2006,Melaka,40-44,Male,94
2006,Melaka,40-44,Female,43
2006,Melaka,45-49,Male,127
2006,Melaka,45-49,Female,61
2006,Melaka,50-54,Male,159
2006,Melaka,50-54,Female,93
2006,Melaka,55-59,Male,175
2006,Melaka,55-59,Female,140
2006,Melaka,60-64,Male,212
2006,Melaka,60-64,Female,135
2006,Melaka,65-69,Male,278
2006,Melaka,65-69,Female,211
2006,Melaka,70-74,Male,255
2006,Melaka,70-74,Female,235
2006,Melaka,75-79,Male,268
2006,Melaka,75-79,Female,295
2006,Melaka,80-84,Male,183
2006,Melaka,80-84,Female,236
2006,Melaka,85 +,Male,152
2006,Melaka,85 +,Female,251
2006,Negeri Sembilan,Under 1 year,Male,90
2006,Negeri Sembilan,Under 1 year,Female,52
2006,Negeri Sembilan,1-4,Male,22
2006,Negeri Sembilan,1-4,Female,15
2006,Negeri Sembilan,5-9,Male,19
2006,Negeri Sembilan,5-9,Female,11
2006,Negeri Sembilan,10-14,Male,23
2006,Negeri Sembilan,10-14,Female,9
2006,Negeri Sembilan,15-19,Male,63
2006,Negeri Sembilan,15-19,Female,24
2006,Negeri Sembilan,20-24,Male,90
2006,Negeri Sembilan,20-24,Female,26
2006,Negeri Sembilan,25-29,Male,91
2006,Negeri Sembilan,25-29,Female,20
2006,Negeri Sembilan,30-34,Male,103
2006,Negeri Sembilan,30-34,Female,35
2006,Negeri Sembilan,35-39,Male,122
2006,Negeri Sembilan,35-39,Female,44
2006,Negeri Sembilan,40-44,Male,137
2006,Negeri Sembilan,40-44,Female,52
2006,Negeri Sembilan,45-49,Male,168
2006,Negeri Sembilan,45-49,Female,100
2006,Negeri Sembilan,50-54,Male,211
2006,Negeri Sembilan,50-54,Female,138
2006,Negeri Sembilan,55-59,Male,256
2006,Negeri Sembilan,55-59,Female,141
2006,Negeri Sembilan,60-64,Male,235
2006,Negeri Sembilan,60-64,Female,140
2006,Negeri Sembilan,65-69,Male,368
2006,Negeri Sembilan,65-69,Female,230
2006,Negeri Sembilan,70-74,Male,337
2006,Negeri Sembilan,70-74,Female,251
2006,Negeri Sembilan,75-79,Male,308
2006,Negeri Sembilan,75-79,Female,316
2006,Negeri Sembilan,80-84,Male,175
2006,Negeri Sembilan,80-84,Female,238
2006,Negeri Sembilan,85 +,Male,224
2006,Negeri Sembilan,85 +,Female,320
2006,Pahang,Under 1 year,Male,118
2006,Pahang,Under 1 year,Female,99
2006,Pahang,1-4,Male,46
2006,Pahang,1-4,Female,40
2006,Pahang,5-9,Male,28
2006,Pahang,5-9,Female,23
2006,Pahang,10-14,Male,49
2006,Pahang,10-14,Female,16
2006,Pahang,15-19,Male,98
2006,Pahang,15-19,Female,44
2006,Pahang,20-24,Male,151
2006,Pahang,20-24,Female,29
2006,Pahang,25-29,Male,177
2006,Pahang,25-29,Female,42
2006,Pahang,30-34,Male,166
2006,Pahang,30-34,Female,52
2006,Pahang,35-39,Male,176
2006,Pahang,35-39,Female,61
2006,Pahang,40-44,Male,193
2006,Pahang,40-44,Female,65
2006,Pahang,45-49,Male,192
2006,Pahang,45-49,Female,119
2006,Pahang,50-54,Male,285
2006,Pahang,50-54,Female,169
2006,Pahang,55-59,Male,345
2006,Pahang,55-59,Female,202
2006,Pahang,60-64,Male,393
2006,Pahang,60-64,Female,203
2006,Pahang,65-69,Male,455
2006,Pahang,65-69,Female,258
2006,Pahang,70-74,Male,428
2006,Pahang,70-74,Female,289
2006,Pahang,75-79,Male,287
2006,Pahang,75-79,Female,322
2006,Pahang,80-84,Male,203
2006,Pahang,80-84,Female,286
2006,Pahang,85 +,Male,236
2006,Pahang,85 +,Female,325
2006,Perak,Under 1 year,Male,126
2006,Perak,Under 1 year,Female,90
2006,Perak,1-4,Male,58
2006,Perak,1-4,Female,41
2006,Perak,5-9,Male,38
2006,Perak,5-9,Female,33
2006,Perak,10-14,Male,48
2006,Perak,10-14,Female,29
2006,Perak,15-19,Male,145
2006,Perak,15-19,Female,55
2006,Perak,20-24,Male,165
2006,Perak,20-24,Female,39
2006,Perak,25-29,Male,177
2006,Perak,25-29,Female,50
2006,Perak,30-34,Male,198
2006,Perak,30-34,Female,71
2006,Perak,35-39,Male,245
2006,Perak,35-39,Female,77
2006,Perak,40-44,Male,318
2006,Perak,40-44,Female,129
2006,Perak,45-49,Male,435
2006,Perak,45-49,Female,224
2006,Perak,50-54,Male,547
2006,Perak,50-54,Female,285
2006,Perak,55-59,Male,652
2006,Perak,55-59,Female,391
2006,Perak,60-64,Male,737
2006,Perak,60-64,Female,430
2006,Perak,65-69,Male,875
2006,Perak,65-69,Female,649
2006,Perak,70-74,Male,1076
2006,Perak,70-74,Female,883
2006,Perak,75-79,Male,1027
2006,Perak,75-79,Female,1000
2006,Perak,80-84,Male,647
2006,Perak,80-84,Female,812
2006,Perak,85 +,Male,602
2006,Perak,85 +,Female,1025
2006,Perlis,Under 1 year,Male,13
2006,Perlis,Under 1 year,Female,18
2006,Perlis,1-4,Male,7
2006,Perlis,1-4,Female,1
2006,Perlis,5-9,Male,6
2006,Perlis,5-9,Female,1
2006,Perlis,10-14,Male,7
2006,Perlis,10-14,Female,0
2006,Perlis,15-19,Male,17
2006,Perlis,15-19,Female,6
2006,Perlis,20-24,Male,19
2006,Perlis,20-24,Female,3
2006,Perlis,25-29,Male,8
2006,Perlis,25-29,Female,5
2006,Perlis,30-34,Male,18
2006,Perlis,30-34,Female,7
2006,Perlis,35-39,Male,20
2006,Perlis,35-39,Female,10
2006,Perlis,40-44,Male,23
2006,Perlis,40-44,Female,17
2006,Perlis,45-49,Male,38
2006,Perlis,45-49,Female,31
2006,Perlis,50-54,Male,44
2006,Perlis,50-54,Female,28
2006,Perlis,55-59,Male,72
2006,Perlis,55-59,Female,37
2006,Perlis,60-64,Male,74
2006,Perlis,60-64,Female,43
2006,Perlis,65-69,Male,78
2006,Perlis,65-69,Female,69
2006,Perlis,70-74,Male,113
2006,Perlis,70-74,Female,75
2006,Perlis,75-79,Male,111
2006,Perlis,75-79,Female,93
2006,Perlis,80-84,Male,83
2006,Perlis,80-84,Female,97
2006,Perlis,85 +,Male,72
2006,Perlis,85 +,Female,98
2006,Pulau Pinang,Under 1 year,Male,100
2006,Pulau Pinang,Under 1 year,Female,63
2006,Pulau Pinang,1-4,Male,14
2006,Pulau Pinang,1-4,Female,18
2006,Pulau Pinang,5-9,Male,14
2006,Pulau Pinang,5-9,Female,14
2006,Pulau Pinang,10-14,Male,20
2006,Pulau Pinang,10-14,Female,15
2006,Pulau Pinang,15-19,Male,54
2006,Pulau Pinang,15-19,Female,16
2006,Pulau Pinang,20-24,Male,70
2006,Pulau Pinang,20-24,Female,26
2006,Pulau Pinang,25-29,Male,65
2006,Pulau Pinang,25-29,Female,20
2006,Pulau Pinang,30-34,Male,87
2006,Pulau Pinang,30-34,Female,31
2006,Pulau Pinang,35-39,Male,109
2006,Pulau Pinang,35-39,Female,55
2006,Pulau Pinang,40-44,Male,176
2006,Pulau Pinang,40-44,Female,83
2006,Pulau Pinang,45-49,Male,247
2006,Pulau Pinang,45-49,Female,136
2006,Pulau Pinang,50-54,Male,306
2006,Pulau Pinang,50-54,Female,175
2006,Pulau Pinang,55-59,Male,386
2006,Pulau Pinang,55-59,Female,236
2006,Pulau Pinang,60-64,Male,405
2006,Pulau Pinang,60-64,Female,267
2006,Pulau Pinang,65-69,Male,466
2006,Pulau Pinang,65-69,Female,325
2006,Pulau Pinang,70-74,Male,591
2006,Pulau Pinang,70-74,Female,486
2006,Pulau Pinang,75-79,Male,491
2006,Pulau Pinang,75-79,Female,530
2006,Pulau Pinang,80-84,Male,385
2006,Pulau Pinang,80-84,Female,485
2006,Pulau Pinang,85 +,Male,337
2006,Pulau Pinang,85 +,Female,614
2006,Sabah,Under 1 year,Male,67
2006,Sabah,Under 1 year,Female,44
2006,Sabah,1-4,Male,35
2006,Sabah,1-4,Female,19
2006,Sabah,5-9,Male,27
2006,Sabah,5-9,Female,27
2006,Sabah,10-14,Male,41
2006,Sabah,10-14,Female,27
2006,Sabah,15-19,Male,74
2006,Sabah,15-19,Female,31
2006,Sabah,20-24,Male,96
2006,Sabah,20-24,Female,39
2006,Sabah,25-29,Male,111
2006,Sabah,25-29,Female,52
2006,Sabah,30-34,Male,109
2006,Sabah,30-34,Female,41
2006,Sabah,35-39,Male,123
2006,Sabah,35-39,Female,86
2006,Sabah,40-44,Male,186
2006,Sabah,40-44,Female,101
2006,Sabah,45-49,Male,246
2006,Sabah,45-49,Female,140
2006,Sabah,50-54,Male,273
2006,Sabah,50-54,Female,164
2006,Sabah,55-59,Male,292
2006,Sabah,55-59,Female,163
2006,Sabah,60-64,Male,363
2006,Sabah,60-64,Female,219
2006,Sabah,65-69,Male,478
2006,Sabah,65-69,Female,349
2006,Sabah,70-74,Male,544
2006,Sabah,70-74,Female,383
2006,Sabah,75-79,Male,418
2006,Sabah,75-79,Female,295
2006,Sabah,80-84,Male,297
2006,Sabah,80-84,Female,282
2006,Sabah,85 +,Male,225
2006,Sabah,85 +,Female,235
2006,Sarawak,Under 1 year,Male,152
2006,Sarawak,Under 1 year,Female,139
2006,Sarawak,1-4,Male,44
2006,Sarawak,1-4,Female,41
2006,Sarawak,5-9,Male,25
2006,Sarawak,5-9,Female,38
2006,Sarawak,10-14,Male,37
2006,Sarawak,10-14,Female,20
2006,Sarawak,15-19,Male,102
2006,Sarawak,15-19,Female,32
2006,Sarawak,20-24,Male,126
2006,Sarawak,20-24,Female,42
2006,Sarawak,25-29,Male,133
2006,Sarawak,25-29,Female,48
2006,Sarawak,30-34,Male,178
2006,Sarawak,30-34,Female,51
2006,Sarawak,35-39,Male,177
2006,Sarawak,35-39,Female,101
2006,Sarawak,40-44,Male,198
2006,Sarawak,40-44,Female,117
2006,Sarawak,45-49,Male,229
2006,Sarawak,45-49,Female,149
2006,Sarawak,50-54,Male,345
2006,Sarawak,50-54,Female,244
2006,Sarawak,55-59,Male,395
2006,Sarawak,55-59,Female,243
2006,Sarawak,60-64,Male,518
2006,Sarawak,60-64,Female,384
2006,Sarawak,65-69,Male,543
2006,Sarawak,65-69,Female,417
2006,Sarawak,70-74,Male,618
2006,Sarawak,70-74,Female,603
2006,Sarawak,75-79,Male,683
2006,Sarawak,75-79,Female,600
2006,Sarawak,80-84,Male,543
2006,Sarawak,80-84,Female,523
2006,Sarawak,85 +,Male,533
2006,Sarawak,85 +,Female,591
2006,Selangor,Under 1 year,Male,269
2006,Selangor,Under 1 year,Female,206
2006,Selangor,1-4,Male,67
2006,Selangor,1-4,Female,46
2006,Selangor,5-9,Male,56
2006,Selangor,5-9,Female,42
2006,Selangor,10-14,Male,72
2006,Selangor,10-14,Female,49
2006,Selangor,15-19,Male,179
2006,Selangor,15-19,Female,65
2006,Selangor,20-24,Male,282
2006,Selangor,20-24,Female,75
2006,Selangor,25-29,Male,254
2006,Selangor,25-29,Female,69
2006,Selangor,30-34,Male,285
2006,Selangor,30-34,Female,91
2006,Selangor,35-39,Male,379
2006,Selangor,35-39,Female,135
2006,Selangor,40-44,Male,490
2006,Selangor,40-44,Female,213
2006,Selangor,45-49,Male,651
2006,Selangor,45-49,Female,293
2006,Selangor,50-54,Male,755
2006,Selangor,50-54,Female,392
2006,Selangor,55-59,Male,838
2006,Selangor,55-59,Female,490
2006,Selangor,60-64,Male,824
2006,Selangor,60-64,Female,483
2006,Selangor,65-69,Male,1041
2006,Selangor,65-69,Female,648
2006,Selangor,70-74,Male,947
2006,Selangor,70-74,Female,841
2006,Selangor,75-79,Male,812
2006,Selangor,75-79,Female,852
2006,Selangor,80-84,Male,547
2006,Selangor,80-84,Female,676
2006,Selangor,85 +,Male,481
2006,Selangor,85 +,Female,800
2006,Terengganu,Under 1 year,Male,127
2006,Terengganu,Under 1 year,Female,90
2006,Terengganu,1-4,Male,29
2006,Terengganu,1-4,Female,9
2006,Terengganu,5-9,Male,24
2006,Terengganu,5-9,Female,24
2006,Terengganu,10-14,Male,33
2006,Terengganu,10-14,Female,18
2006,Terengganu,15-19,Male,85
2006,Terengganu,15-19,Female,39
2006,Terengganu,20-24,Male,102
2006,Terengganu,20-24,Female,33
2006,Terengganu,25-29,Male,130
2006,Terengganu,25-29,Female,32
2006,Terengganu,30-34,Male,131
2006,Terengganu,30-34,Female,30
2006,Terengganu,35-39,Male,131
2006,Terengganu,35-39,Female,41
2006,Terengganu,40-44,Male,124
2006,Terengganu,40-44,Female,63
2006,Terengganu,45-49,Male,181
2006,Terengganu,45-49,Female,92
2006,Terengganu,50-54,Male,187
2006,Terengganu,50-54,Female,107
2006,Terengganu,55-59,Male,202
2006,Terengganu,55-59,Female,124
2006,Terengganu,60-64,Male,323
2006,Terengganu,60-64,Female,196
2006,Terengganu,65-69,Male,331
2006,Terengganu,65-69,Female,292
2006,Terengganu,70-74,Male,275
2006,Terengganu,70-74,Female,223
2006,Terengganu,75-79,Male,240
2006,Terengganu,75-79,Female,297
2006,Terengganu,80-84,Male,219
2006,Terengganu,80-84,Female,271
2006,Terengganu,85 +,Male,255
2006,Terengganu,85 +,Female,297
2006,WP Kuala Lumpur,Under 1 year,Male,76
2006,WP Kuala Lumpur,Under 1 year,Female,52
2006,WP Kuala Lumpur,1-4,Male,10
2006,WP Kuala Lumpur,1-4,Female,10
2006,WP Kuala Lumpur,5-9,Male,14
2006,WP Kuala Lumpur,5-9,Female,13
2006,WP Kuala Lumpur,10-14,Male,23
2006,WP Kuala Lumpur,10-14,Female,12
2006,WP Kuala Lumpur,15-19,Male,42
2006,WP Kuala Lumpur,15-19,Female,19
2006,WP Kuala Lumpur,20-24,Male,64
2006,WP Kuala Lumpur,20-24,Female,24
2006,WP Kuala Lumpur,25-29,Male,70
2006,WP Kuala Lumpur,25-29,Female,28
2006,WP Kuala Lumpur,30-34,Male,82
2006,WP Kuala Lumpur,30-34,Female,39
2006,WP Kuala Lumpur,35-39,Male,106
2006,WP Kuala Lumpur,35-39,Female,39
2006,WP Kuala Lumpur,40-44,Male,140
2006,WP Kuala Lumpur,40-44,Female,77
2006,WP Kuala Lumpur,45-49,Male,234
2006,WP Kuala Lumpur,45-49,Female,105
2006,WP Kuala Lumpur,50-54,Male,258
2006,WP Kuala Lumpur,50-54,Female,151
2006,WP Kuala Lumpur,55-59,Male,337
2006,WP Kuala Lumpur,55-59,Female,162
2006,WP Kuala Lumpur,60-64,Male,326
2006,WP Kuala Lumpur,60-64,Female,185
2006,WP Kuala Lumpur,65-69,Male,415
2006,WP Kuala Lumpur,65-69,Female,266
2006,WP Kuala Lumpur,70-74,Male,336
2006,WP Kuala Lumpur,70-74,Female,300
2006,WP Kuala Lumpur,75-79,Male,336
2006,WP Kuala Lumpur,75-79,Female,303
2006,WP Kuala Lumpur,80-84,Male,227
2006,WP Kuala Lumpur,80-84,Female,291
2006,WP Kuala Lumpur,85 +,Male,240
2006,WP Kuala Lumpur,85 +,Female,379
2006,WP Labuan,Under 1 year,Male,10
2006,WP Labuan,Under 1 year,Female,13
2006,WP Labuan,1-4,Male,0
2006,WP Labuan,1-4,Female,0
2006,WP Labuan,5-9,Male,3
2006,WP Labuan,5-9,Female,2
2006,WP Labuan,10-14,Male,0
2006,WP Labuan,10-14,Female,0
2006,WP Labuan,15-19,Male,1
2006,WP Labuan,15-19,Female,1
2006,WP Labuan,20-24,Male,4
2006,WP Labuan,20-24,Female,2
2006,WP Labuan,25-29,Male,5
2006,WP Labuan,25-29,Female,0
2006,WP Labuan,30-34,Male,2
2006,WP Labuan,30-34,Female,1
2006,WP Labuan,35-39,Male,5
2006,WP Labuan,35-39,Female,2
2006,WP Labuan,40-44,Male,4
2006,WP Labuan,40-44,Female,2
2006,WP Labuan,45-49,Male,9
2006,WP Labuan,45-49,Female,6
2006,WP Labuan,50-54,Male,9
2006,WP Labuan,50-54,Female,3
2006,WP Labuan,55-59,Male,3
2006,WP Labuan,55-59,Female,4
2006,WP Labuan,60-64,Male,9
2006,WP Labuan,60-64,Female,5
2006,WP Labuan,65-69,Male,16
2006,WP Labuan,65-69,Female,11
2006,WP Labuan,70-74,Male,11
2006,WP Labuan,70-74,Female,12
2006,WP Labuan,75-79,Male,13
2006,WP Labuan,75-79,Female,7
2006,WP Labuan,80-84,Male,9
2006,WP Labuan,80-84,Female,8
2006,WP Labuan,85 +,Male,8
2006,WP Labuan,85 +,Female,8
2006,WP Putrajaya,Under 1 year,Male,
2006,WP Putrajaya,Under 1 year,Female,
2006,WP Putrajaya,1-4,Male,
2006,WP Putrajaya,1-4,Female,
2006,WP Putrajaya,5-9,Male,
2006,WP Putrajaya,5-9,Female,
2006,WP Putrajaya,10-14,Male,
2006,WP Putrajaya,10-14,Female,
2006,WP Putrajaya,15-19,Male,
2006,WP Putrajaya,15-19,Female,
2006,WP Putrajaya,20-24,Male,
2006,WP Putrajaya,20-24,Female,
2006,WP Putrajaya,25-29,Male,
2006,WP Putrajaya,25-29,Female,
2006,WP Putrajaya,30-34,Male,
2006,WP Putrajaya,30-34,Female,
2006,WP Putrajaya,35-39,Male,
2006,WP Putrajaya,35-39,Female,
2006,WP Putrajaya,40-44,Male,
2006,WP Putrajaya,40-44,Female,
2006,WP Putrajaya,45-49,Male,
2006,WP Putrajaya,45-49,Female,
2006,WP Putrajaya,50-54,Male,
2006,WP Putrajaya,50-54,Female,
2006,WP Putrajaya,55-59,Male,
2006,WP Putrajaya,55-59,Female,
2006,WP Putrajaya,60-64,Male,
2006,WP Putrajaya,60-64,Female,
2006,WP Putrajaya,65-69,Male,
2006,WP Putrajaya,65-69,Female,
2006,WP Putrajaya,70-74,Male,
2006,WP Putrajaya,70-74,Female,
2006,WP Putrajaya,75-79,Male,
2006,WP Putrajaya,75-79,Female,
2006,WP Putrajaya,80-84,Male,
2006,WP Putrajaya,80-84,Female,
2006,WP Putrajaya,85 +,Male,
2006,WP Putrajaya,85 +,Female,
2007,Malaysia,Under 1 year,Male,1681
2007,Malaysia,Under 1 year,Female,1355
2007,Malaysia,1-4,Male,481
2007,Malaysia,1-4,Female,369
2007,Malaysia,5-9,Male,427
2007,Malaysia,5-9,Female,283
2007,Malaysia,10-14,Male,524
2007,Malaysia,10-14,Female,329
2007,Malaysia,15-19,Male,1343
2007,Malaysia,15-19,Female,475
2007,Malaysia,20-24,Male,1756
2007,Malaysia,20-24,Female,515
2007,Malaysia,25-29,Male,1643
2007,Malaysia,25-29,Female,568
2007,Malaysia,30-34,Male,2069
2007,Malaysia,30-34,Female,697
2007,Malaysia,35-39,Male,2424
2007,Malaysia,35-39,Female,977
2007,Malaysia,40-44,Male,2978
2007,Malaysia,40-44,Female,1389
2007,Malaysia,45-49,Male,3940
2007,Malaysia,45-49,Female,2034
2007,Malaysia,50-54,Male,4978
2007,Malaysia,50-54,Female,2683
2007,Malaysia,55-59,Male,5622
2007,Malaysia,55-59,Female,3381
2007,Malaysia,60-64,Male,6714
2007,Malaysia,60-64,Female,3972
2007,Malaysia,65-69,Male,7683
2007,Malaysia,65-69,Female,5199
2007,Malaysia,70-74,Male,8101
2007,Malaysia,70-74,Female,6482
2007,Malaysia,75-79,Male,7190
2007,Malaysia,75-79,Female,7277
2007,Malaysia,80-84,Male,5177
2007,Malaysia,80-84,Female,6074
2007,Malaysia,85 +,Male,4875
2007,Malaysia,85 +,Female,7005
2007,Johor,Under 1 year,Male,193
2007,Johor,Under 1 year,Female,162
2007,Johor,1-4,Male,38
2007,Johor,1-4,Female,36
2007,Johor,5-9,Male,43
2007,Johor,5-9,Female,37
2007,Johor,10-14,Male,78
2007,Johor,10-14,Female,60
2007,Johor,15-19,Male,190
2007,Johor,15-19,Female,62
2007,Johor,20-24,Male,244
2007,Johor,20-24,Female,69
2007,Johor,25-29,Male,237
2007,Johor,25-29,Female,90
2007,Johor,30-34,Male,324
2007,Johor,30-34,Female,93
2007,Johor,35-39,Male,366
2007,Johor,35-39,Female,134
2007,Johor,40-44,Male,463
2007,Johor,40-44,Female,195
2007,Johor,45-49,Male,513
2007,Johor,45-49,Female,237
2007,Johor,50-54,Male,696
2007,Johor,50-54,Female,351
2007,Johor,55-59,Male,735
2007,Johor,55-59,Female,430
2007,Johor,60-64,Male,837
2007,Johor,60-64,Female,448
2007,Johor,65-69,Male,961
2007,Johor,65-69,Female,619
2007,Johor,70-74,Male,1022
2007,Johor,70-74,Female,792
2007,Johor,75-79,Male,903
2007,Johor,75-79,Female,852
2007,Johor,80-84,Male,576
2007,Johor,80-84,Female,606
2007,Johor,85 +,Male,566
2007,Johor,85 +,Female,907
2007,Kedah,Under 1 year,Male,133
2007,Kedah,Under 1 year,Female,129
2007,Kedah,1-4,Male,39
2007,Kedah,1-4,Female,28
2007,Kedah,5-9,Male,42
2007,Kedah,5-9,Female,23
2007,Kedah,10-14,Male,40
2007,Kedah,10-14,Female,31
2007,Kedah,15-19,Male,110
2007,Kedah,15-19,Female,38
2007,Kedah,20-24,Male,130
2007,Kedah,20-24,Female,48
2007,Kedah,25-29,Male,121
2007,Kedah,25-29,Female,44
2007,Kedah,30-34,Male,164
2007,Kedah,30-34,Female,64
2007,Kedah,35-39,Male,174
2007,Kedah,35-39,Female,78
2007,Kedah,40-44,Male,228
2007,Kedah,40-44,Female,128
2007,Kedah,45-49,Male,337
2007,Kedah,45-49,Female,204
2007,Kedah,50-54,Male,427
2007,Kedah,50-54,Female,248
2007,Kedah,55-59,Male,513
2007,Kedah,55-59,Female,303
2007,Kedah,60-64,Male,569
2007,Kedah,60-64,Female,360
2007,Kedah,65-69,Male,705
2007,Kedah,65-69,Female,441
2007,Kedah,70-74,Male,848
2007,Kedah,70-74,Female,635
2007,Kedah,75-79,Male,684
2007,Kedah,75-79,Female,710
2007,Kedah,80-84,Male,482
2007,Kedah,80-84,Female,581
2007,Kedah,85 +,Male,414
2007,Kedah,85 +,Female,594
2007,Kelantan,Under 1 year,Male,172
2007,Kelantan,Under 1 year,Female,106
2007,Kelantan,1-4,Male,63
2007,Kelantan,1-4,Female,45
2007,Kelantan,5-9,Male,46
2007,Kelantan,5-9,Female,27
2007,Kelantan,10-14,Male,51
2007,Kelantan,10-14,Female,30
2007,Kelantan,15-19,Male,107
2007,Kelantan,15-19,Female,52
2007,Kelantan,20-24,Male,137
2007,Kelantan,20-24,Female,41
2007,Kelantan,25-29,Male,172
2007,Kelantan,25-29,Female,37
2007,Kelantan,30-34,Male,249
2007,Kelantan,30-34,Female,48
2007,Kelantan,35-39,Male,197
2007,Kelantan,35-39,Female,75
2007,Kelantan,40-44,Male,171
2007,Kelantan,40-44,Female,92
2007,Kelantan,45-49,Male,220
2007,Kelantan,45-49,Female,150
2007,Kelantan,50-54,Male,256
2007,Kelantan,50-54,Female,159
2007,Kelantan,55-59,Male,388
2007,Kelantan,55-59,Female,227
2007,Kelantan,60-64,Male,547
2007,Kelantan,60-64,Female,320
2007,Kelantan,65-69,Male,545
2007,Kelantan,65-69,Female,409
2007,Kelantan,70-74,Male,512
2007,Kelantan,70-74,Female,435
2007,Kelantan,75-79,Male,447
2007,Kelantan,75-79,Female,595
2007,Kelantan,80-84,Male,464
2007,Kelantan,80-84,Female,604
2007,Kelantan,85 +,Male,467
2007,Kelantan,85 +,Female,523
2007,Melaka,Under 1 year,Male,52
2007,Melaka,Under 1 year,Female,53
2007,Melaka,1-4,Male,15
2007,Melaka,1-4,Female,9
2007,Melaka,5-9,Male,17
2007,Melaka,5-9,Female,9
2007,Melaka,10-14,Male,22
2007,Melaka,10-14,Female,8
2007,Melaka,15-19,Male,48
2007,Melaka,15-19,Female,7
2007,Melaka,20-24,Male,66
2007,Melaka,20-24,Female,22
2007,Melaka,25-29,Male,39
2007,Melaka,25-29,Female,20
2007,Melaka,30-34,Male,46
2007,Melaka,30-34,Female,17
2007,Melaka,35-39,Male,64
